x,y,z,sum_intensity_in_photons,bg_per_punctum,bg_per_pixel,zi,zf,overlap_with_bulk_stain,image_filename
221.0,659.0,10.0,272.93231201171875,1579.8394775390625,26.330657958984375,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
221.0,922.0,10.0,97.88856506347656,1735.668701171875,28.927810668945312,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
221.0,1122.0,10.0,333.2915344238281,1383.0362548828125,23.05060386657715,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
222.0,558.0,10.0,173.10067749023438,1619.94970703125,26.999162673950195,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
222.0,1109.0,10.0,543.6495971679688,1556.9122314453125,25.948537826538086,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
222.0,1132.0,10.0,152.93557739257812,1693.1148681640625,28.21858024597168,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
223.0,491.0,10.0,164.84246826171875,1324.377685546875,22.072961807250977,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
223.0,634.0,10.0,152.87820434570312,1573.5546875,26.22591209411621,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
223.0,778.0,10.0,130.1002655029297,1494.8232421875,24.913721084594727,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
223.0,788.0,10.0,205.08163452148438,1349.0584716796875,22.48430824279785,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
223.0,878.0,10.0,372.9286804199219,2180.13134765625,36.33552169799805,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
223.0,916.0,10.0,69.75536346435547,1687.8511962890625,28.1308536529541,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
224.0,156.0,10.0,455.3655090332031,1704.6024169921875,28.4100399017334,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
224.0,363.0,10.0,299.9424133300781,1155.070556640625,19.251174926757812,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
224.0,541.0,10.0,308.1875305175781,1641.030029296875,27.350500106811523,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
225.0,605.0,10.0,224.02001953125,1869.48583984375,31.158096313476562,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
225.0,623.0,10.0,471.32806396484375,1906.6920166015625,31.778200149536133,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
225.0,652.0,10.0,223.91998291015625,1603.5684814453125,26.72614097595215,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
225.0,680.0,10.0,257.80865478515625,1729.3734130859375,28.82288932800293,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
225.0,765.0,10.0,222.57843017578125,1627.3900146484375,27.123167037963867,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
225.0,1000.0,10.0,290.2940368652344,1549.100341796875,25.81833839416504,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
226.0,436.0,10.0,226.482666015625,1521.6217041015625,25.360361099243164,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
226.0,515.0,10.0,359.77301025390625,2018.2894287109375,33.63815689086914,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
226.0,641.0,10.0,103.29158782958984,1571.4769287109375,26.191282272338867,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
227.0,327.0,10.0,141.71119689941406,1602.298583984375,26.70497703552246,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
227.0,1101.0,10.0,106.31808471679688,1405.47509765625,23.424585342407227,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
229.0,276.0,10.0,241.4879150390625,1495.59326171875,24.92655372619629,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
229.0,714.0,10.0,361.4664611816406,1284.41845703125,21.40697479248047,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
230.0,562.0,10.0,232.57046508789062,1651.928955078125,27.532150268554688,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
231.0,183.0,10.0,462.6030578613281,1480.7586669921875,24.679311752319336,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
232.0,326.0,10.0,273.01910400390625,1492.6424560546875,24.87737464904785,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
232.0,398.0,10.0,388.427490234375,1481.564453125,24.69274139404297,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
232.0,537.0,10.0,241.5487060546875,1524.3526611328125,25.4058780670166,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
232.0,910.0,10.0,253.81332397460938,1847.904541015625,30.79840850830078,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
233.0,267.0,10.0,202.21458435058594,1545.3656005859375,25.756093978881836,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
233.0,550.0,10.0,368.786865234375,1618.8853759765625,26.981422424316406,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
233.0,826.0,10.0,60.176780700683594,1595.2984619140625,26.588308334350586,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
233.0,902.0,10.0,183.5037078857422,1615.676513671875,26.927942276000977,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
233.0,212.0,10.0,144.42791748046875,1536.2039794921875,25.6033992767334,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
234.0,982.0,10.0,389.8122863769531,2204.41162109375,36.74019241333008,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
234.0,1085.0,10.0,253.5014190673828,1247.0216064453125,20.783693313598633,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
235.0,252.0,10.0,249.61453247070312,1341.448486328125,22.35747528076172,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
235.0,294.0,10.0,222.28524780273438,1231.8941650390625,20.53156852722168,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
235.0,391.0,10.0,362.8089904785156,1554.072998046875,25.901216506958008,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
235.0,625.0,10.0,116.39041137695312,1931.6685791015625,32.19447708129883,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
236.0,572.0,10.0,28.767885208129883,1803.4716796875,30.057861328125,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
236.0,581.0,10.0,394.6015625,1855.145751953125,30.919095993041992,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
236.0,724.0,10.0,164.43136596679688,1840.64453125,30.67740821838379,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
237.0,508.0,10.0,237.23416137695312,1764.4598388671875,29.407663345336914,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
238.0,682.0,10.0,432.8183898925781,1668.1524658203125,27.802541732788086,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
239.0,13.0,10.0,335.74591064453125,1222.2027587890625,20.370046615600586,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
238.0,599.0,10.0,222.20721435546875,1567.9970703125,26.133283615112305,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
239.0,473.0,10.0,181.40907287597656,1773.419189453125,29.55698585510254,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
239.0,547.0,10.0,514.2106323242188,1745.6356201171875,29.09392738342285,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
239.0,871.0,10.0,180.15847778320312,1668.8123779296875,27.813539505004883,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
240.0,651.0,10.0,258.4218444824219,1517.5250244140625,25.292083740234375,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
240.0,932.0,10.0,186.77578735351562,1684.5189208984375,28.075315475463867,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
240.0,1032.0,10.0,100.48440551757812,1468.626220703125,24.47710418701172,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
240.0,1041.0,10.0,422.19940185546875,1735.050048828125,28.91750144958496,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
241.0,374.0,10.0,343.508056640625,1639.05029296875,27.3175048828125,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
241.0,540.0,10.0,342.63641357421875,1687.9234619140625,28.132057189941406,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
241.0,831.0,10.0,379.8218994140625,1773.7825927734375,29.56304359436035,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
241.0,643.0,10.0,280.4317932128906,1495.1455078125,24.919092178344727,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
242.0,724.0,10.0,356.48052978515625,2046.306396484375,34.105106353759766,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
243.0,742.0,10.0,101.61717224121094,1452.2265625,24.20377540588379,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
244.0,287.0,10.0,167.83026123046875,1497.337646484375,24.95562744140625,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
244.0,867.0,10.0,260.3076477050781,1723.73388671875,28.728899002075195,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
245.0,385.0,10.0,328.6797180175781,1574.3265380859375,26.2387752532959,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
245.0,583.0,10.0,227.20278930664062,1496.4541015625,24.940902709960938,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
246.0,701.0,10.0,424.0443115234375,1227.8831787109375,20.464719772338867,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
247.0,225.0,10.0,399.14434814453125,1598.7750244140625,26.646249771118164,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
247.0,417.0,10.0,274.7520446777344,1631.962890625,27.19938087463379,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
247.0,803.0,10.0,270.1501159667969,1766.837158203125,29.44728660583496,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
247.0,845.0,10.0,265.6729431152344,1665.932861328125,27.765546798706055,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
248.0,234.0,10.0,195.9829559326172,1397.720947265625,23.29534912109375,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
248.0,393.0,10.0,259.4796447753906,1747.63916015625,29.1273193359375,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
248.0,734.0,10.0,126.57402038574219,1639.9058837890625,27.331764221191406,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
248.0,401.0,10.0,148.9461669921875,1844.5648193359375,30.742746353149414,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
248.0,784.0,10.0,258.9996643066406,1557.2135009765625,25.95355796813965,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
250.0,219.0,10.0,159.78187561035156,1790.0382080078125,29.83397102355957,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
250.0,968.0,10.0,172.28416442871094,1232.7252197265625,20.545419692993164,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
251.0,44.0,10.0,42.37623596191406,1395.2232666015625,23.253721237182617,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
251.0,158.0,10.0,294.9414367675781,1569.906982421875,26.165115356445312,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
251.0,495.0,10.0,295.9415588378906,1524.951904296875,25.415864944458008,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
251.0,1003.0,10.0,326.2989807128906,1821.116943359375,30.35194969177246,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
252.0,143.0,10.0,383.2713317871094,1377.213134765625,22.95355224609375,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
252.0,259.0,10.0,634.7999877929688,1504.029296875,25.067153930664062,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
252.0,636.0,10.0,267.2412414550781,1561.37109375,26.022851943969727,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
252.0,690.0,10.0,327.9351501464844,1370.98193359375,22.849699020385742,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
252.0,721.0,10.0,302.8653564453125,1858.375,30.972917556762695,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
253.0,112.0,10.0,233.9711151123047,1413.740966796875,23.562349319458008,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
253.0,512.0,10.0,104.4009780883789,1864.344482421875,31.07240867614746,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
254.0,625.0,10.0,244.4453582763672,1912.50048828125,31.87500762939453,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
255.0,834.0,10.0,220.35887145996094,1647.373046875,27.45621681213379,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
255.0,939.0,10.0,321.7959289550781,1380.5419921875,23.009033203125,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
256.0,600.0,10.0,7.246789932250977,1586.82275390625,26.447046279907227,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
256.0,824.0,10.0,164.03311157226562,1813.9603271484375,30.2326717376709,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
256.0,842.0,10.0,289.76519775390625,1672.6605224609375,27.877676010131836,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
257.0,446.0,10.0,664.6424560546875,1627.453857421875,27.124231338500977,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
257.0,945.0,10.0,22.11126708984375,1516.8994140625,25.28165626525879,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
258.0,408.0,10.0,136.9958953857422,1486.4954833984375,24.774925231933594,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
258.0,633.0,10.0,236.83724975585938,1666.3153076171875,27.771921157836914,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
258.0,791.0,10.0,188.2098388671875,1612.0018310546875,26.866697311401367,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
258.0,990.0,10.0,297.8040466308594,1233.7481689453125,20.562469482421875,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
259.0,277.0,10.0,231.27561950683594,1706.2174072265625,28.43695640563965,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
259.0,973.0,10.0,258.9755859375,1714.85546875,28.58092498779297,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
260.0,505.0,10.0,155.65869140625,1696.0936279296875,28.268226623535156,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
260.0,861.0,10.0,413.08355712890625,1851.7354736328125,30.86225700378418,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
261.0,40.0,10.0,273.4330749511719,1512.401611328125,25.206693649291992,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
261.0,379.0,10.0,132.61456298828125,1499.3255615234375,24.988759994506836,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
261.0,680.0,10.0,233.1494903564453,1352.760009765625,22.54599952697754,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
262.0,609.0,10.0,281.59661865234375,1751.94091796875,29.19901466369629,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
262.0,657.0,10.0,259.6578369140625,1485.261962890625,24.754365921020508,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
262.0,904.0,10.0,283.70758056640625,1509.1552734375,25.152587890625,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
263.0,358.0,10.0,242.202392578125,1160.429931640625,19.340499877929688,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
263.0,707.0,10.0,256.2593994140625,1559.2578125,25.98763084411621,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
263.0,807.0,10.0,208.0271759033203,1515.5859375,25.259765625,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
263.0,999.0,10.0,282.62548828125,1685.8837890625,28.09806251525879,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
264.0,554.0,10.0,265.52972412109375,1916.90966796875,31.94849395751953,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
264.0,981.0,10.0,366.06103515625,1381.2532958984375,23.02088737487793,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
265.0,108.0,10.0,376.0404968261719,1421.88134765625,23.698022842407227,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
265.0,190.0,10.0,326.34259033203125,1440.0921630859375,24.001535415649414,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
265.0,918.0,10.0,123.94219970703125,1572.4932861328125,26.208221435546875,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
265.0,935.0,10.0,411.6838684082031,1311.8251953125,21.863754272460938,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
266.0,98.0,10.0,454.904052734375,1270.7431640625,21.179052352905273,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
266.0,334.0,10.0,338.5863952636719,1559.847412109375,25.99745750427246,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
266.0,442.0,10.0,140.27210998535156,1540.45849609375,25.67430877685547,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
266.0,735.0,10.0,200.6431427001953,1347.05419921875,22.450902938842773,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
268.0,758.0,10.0,656.7098388671875,1617.204345703125,26.953405380249023,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
268.0,974.0,10.0,399.8474426269531,1876.7655029296875,31.2794246673584,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
270.0,404.0,10.0,543.474609375,1967.2880859375,32.78813552856445,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
270.0,204.0,10.0,113.47098541259766,1867.190185546875,31.119836807250977,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
270.0,328.0,10.0,181.47354125976562,1528.1015625,25.468358993530273,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
270.0,570.0,10.0,368.3512268066406,1743.458251953125,29.05763816833496,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
270.0,652.0,10.0,25.504167556762695,1663.8970947265625,27.731618881225586,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
270.0,747.0,10.0,427.3729553222656,1613.4696044921875,26.89116096496582,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
270.0,1126.0,10.0,245.3752899169922,1248.0709228515625,20.80118179321289,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
271.0,238.0,10.0,154.13790893554688,1541.4757080078125,25.691261291503906,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
271.0,319.0,10.0,324.8715515136719,1527.894775390625,25.46491241455078,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
271.0,511.0,10.0,433.97088623046875,1412.902587890625,23.548376083374023,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
272.0,118.0,10.0,198.0819549560547,1341.3079833984375,22.355133056640625,10.0,13.0,true,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
272.0,374.0,10.0,446.00079345703125,1488.14453125,24.80240821838379,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
272.0,492.0,10.0,240.97341918945312,1410.5426025390625,23.509042739868164,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
273.0,696.0,10.0,343.7820129394531,1587.61376953125,26.460229873657227,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
273.0,1011.0,10.0,354.0755310058594,1424.5865478515625,23.74310874938965,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
274.0,830.0,10.0,153.3499298095703,1714.45947265625,28.574323654174805,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
273.0,868.0,10.0,225.84481811523438,1506.77294921875,25.112882614135742,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
274.0,1031.0,10.0,352.90826416015625,1449.337158203125,24.15561866760254,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
275.0,110.0,10.0,402.50018310546875,1374.578857421875,22.90964698791504,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
275.0,849.0,10.0,333.5289306640625,1683.75146484375,28.062524795532227,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
276.0,810.0,10.0,267.062255859375,1887.37939453125,31.456323623657227,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
276.0,959.0,10.0,197.41867065429688,1764.6734619140625,29.411224365234375,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
277.0,971.0,10.0,462.6966247558594,1691.32470703125,28.188745498657227,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
276.0,1049.0,10.0,172.19407653808594,1489.942138671875,24.832368850708008,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
276.0,1156.0,10.0,478.7143249511719,1491.07177734375,24.8511962890625,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
277.0,741.0,10.0,221.08148193359375,1546.6461181640625,25.777435302734375,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
277.0,838.0,10.0,253.55091857910156,1736.4080810546875,28.940134048461914,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
277.0,943.0,10.0,226.74839782714844,1776.2225341796875,29.603708267211914,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
278.0,312.0,10.0,124.95779418945312,1348.8363037109375,22.48060417175293,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
278.0,722.0,10.0,268.0888977050781,1708.6343994140625,28.47723960876465,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
280.0,539.0,10.0,621.704345703125,1626.878662109375,27.11464500427246,10.0,13.0,false,/home/jsb92/Documents/pyRASP/example_images/Example_02_ProteinImage_C1.tif
